MW,FaultType,Rjb,VS30,PGA
3.69,Yanal Atımlı,198.0,895.0,2.5350818007314872e-05
3.69,Yanal Atımlı,313.96,715.0,1.1293973646153067e-05
3.69,Yanal Atımlı,46.75,489.0,0.0006008760369829454
3.69,Yanal Atımlı,150.43,419.23,7.039353636762398e-05
3.69,Yanal Atımlı,198.37,378.0,2.7479246417978788e-05
3.69,Yanal Atımlı,148.99,303.0,0.00015434048952889842
3.69,Yanal Atımlı,20.16,259.0,0.009518506675263294
3.69,Yanal Atımlı,63.89,522.0,0.0005243337672718208
3.69,Yanal Atımlı,123.65,474.0,0.00014072699799445022
3.69,Yanal Atımlı,39.09,297.0,0.0011762630664188688
3.69,Yanal Atımlı,163.18,416.52,1.986264773311957e-05
3.69,Yanal Atımlı,70.74,384.0,0.0006014881717573838
3.69,Yanal Atımlı,187.3,750.25,2.3675493385566438e-05
3.69,Yanal Atımlı,80.31,485.0,0.00021891921129220252
3.69,Yanal Atımlı,130.75,489.62,0.0001408806232940499
3.69,Yanal Atımlı,54.44,440.0,0.0006947412139360239
3.69,Yanal Atımlı,75.69,225.0,0.00021279738922106163
3.69,Yanal Atımlı,317.43,482.0,6.156291666254938e-06
3.69,Yanal Atımlı,215.43,455.51,9.948488014768877e-06
3.69,Yanal Atımlı,22.37,468.52,0.0027991844653176717
3.69,Yanal Atımlı,129.84,351.22,6.847502741824935e-05
3.69,Yanal Atımlı,106.87,332.0,0.00029826523342354203
3.69,Yanal Atımlı,115.55,660.0,5.172325518381456e-05
3.53,Yanal Atımlı,73.97,375.0,0.0009156120128670057
3.53,Yanal Atımlı,91.42,347.0,0.0005566371211057074
3.53,Yanal Atımlı,118.04,361.0,0.0007600949493751949
3.53,Yanal Atımlı,95.12,499.0,0.0004580133724972012
3.53,Yanal Atımlı,22.52,265.59,0.004127156471490026
3.53,Yanal Atımlı,88.91,356.0,0.0002836516926297109
3.53,Yanal Atımlı,177.07,402.0,0.00012735829520706533
3.53,Yanal Atımlı,105.48,461.0,0.0007837361418373533
3.53,Yanal Atımlı,172.2,370.0,0.0001271319491681379
3.53,Yanal Atımlı,13.12,292.0,0.0038946362015982714
3.53,Yanal Atımlı,178.26,432.0,5.8671040987015046e-05
3.53,Yanal Atımlı,25.35,392.7,0.004439188930063672
3.53,Yanal Atımlı,28.23,258.1,0.004276342026938754
3.53,Yanal Atımlı,114.24,396.06,0.0002249740101865102
3.53,Yanal Atımlı,126.16,372.0,0.0002729214632177726
3.53,Yanal Atımlı,37.92,335.43,0.002630665085138129
3.53,Yanal Atımlı,51.64,393.26,0.0001571734310678812
3.53,Yanal Atımlı,32.69,244.74,0.002191126647700735
3.53,Yanal Atımlı,13.61,351.22,0.0021410865991181396
3.53,Yanal Atımlı,33.95,366.77,0.005511357013355978
3.53,Yanal Atımlı,72.94,373.07,0.0007653589361174272
3.53,Yanal Atımlı,119.5,388.0,0.0004119108253328868
3.53,Yanal Atımlı,40.69,389.87,0.0002745059418837414
3.53,Yanal Atımlı,32.88,383.09,0.0020961778015419993
3.53,Yanal Atımlı,33.73,344.72,0.002348982771842527
3.53,Yanal Atımlı,48.01,257.0,0.0009396674591065767
3.53,Yanal Atımlı,29.99,273.32,0.0015763291772932612
3.53,Yanal Atımlı,57.44,417.99,0.0009581626624745926
3.53,Yanal Atımlı,123.51,378.0,0.0003577644539868096
3.53,Yanal Atımlı,134.11,303.0,0.00020468977112127513
3.53,Yanal Atımlı,71.94,370.36,0.0006050984489555811
3.53,Yanal Atımlı,60.86,365.0,0.00040979131549304457
3.53,Yanal Atımlı,105.58,355.87,0.00021854747944554293
3.53,Yanal Atımlı,33.67,500.0,0.0037065794341298018
3.53,Yanal Atımlı,80.12,244.0,0.001631596598008221
3.53,Yanal Atımlı,9.4,414.77,0.00885188705440027
3.53,Yanal Atımlı,109.85,416.52,0.0001249608631523486
3.53,Yanal Atımlı,171.64,489.0,0.00035073469567917004
3.53,Yanal Atımlı,23.92,388.68,0.0044757346315810395
3.53,Yanal Atımlı,87.68,471.92,0.00020633348462835595
3.53,Yanal Atımlı,56.54,402.06,0.0004126462124168354
3.53,Yanal Atımlı,69.91,282.25,0.0025613507593410826
3.53,Yanal Atımlı,21.18,371.97,0.005477960265872436
3.53,Yanal Atımlı,45.09,360.0,0.0015480942155510077
3.53,Yanal Atımlı,40.72,355.87,0.0034537174772294415
3.53,Yanal Atımlı,45.06,360.0,0.0026037514592159926
3.53,Yanal Atımlı,25.53,278.64,0.006732765577780735
3.53,Yanal Atımlı,47.51,420.96,0.0006679840949709058
3.53,Yanal Atımlı,185.74,253.0,0.00010403318422854314
3.53,Yanal Atımlı,131.74,442.0,0.000176354503264816
3.53,Yanal Atımlı,145.32,439.0,0.00028269243603409346
3.53,Yanal Atımlı,58.55,377.62,0.0004987696081764406
3.53,Yanal Atımlı,33.19,302.09,0.0011943070417310827
3.53,Yanal Atımlı,14.77,440.67,0.00225626867871601
3.53,Yanal Atımlı,61.31,393.0,0.00042185172289917227
3.53,Yanal Atımlı,156.97,217.84,0.0001787412070874537
3.53,Yanal Atımlı,43.05,277.66,0.00047281504041195646
3.53,Yanal Atımlı,79.95,374.5,0.000720308341309949
3.53,Yanal Atımlı,63.66,405.0,0.0017481625082108386
3.53,Yanal Atımlı,12.69,342.64,0.006841649602234526
3.53,Yanal Atımlı,39.82,268.81,0.0027145141217474722
3.53,Yanal Atımlı,79.5,383.69,0.0012104599866844422
4.34,Yanal Atımlı,164.49,375.0,0.00026059286158653695
4.34,Yanal Atımlı,85.17,347.0,0.0005750590921577451
4.34,Yanal Atımlı,281.57,361.0,9.507603207249449e-05
4.34,Yanal Atımlı,252.24,499.0,3.9377594657876196e-05
4.34,Yanal Atımlı,171.46,265.59,0.0002645823574417992
4.34,Yanal Atımlı,345.88,511.0,1.675124787381525e-05
4.34,Yanal Atımlı,235.74,399.9,6.37178109891575e-05
4.34,Yanal Atımlı,161.96,527.95,0.00016332385142874876
4.34,Yanal Atımlı,232.68,341.0,0.00011676220881847859
4.34,Yanal Atımlı,219.99,356.0,8.500032870765854e-05
4.34,Yanal Atımlı,107.39,402.0,0.00034059840194177365
4.34,Yanal Atımlı,406.17,470.57,1.4997218822501723e-05
4.34,Yanal Atımlı,273.48,524.0,3.277042905501849e-05
4.34,Yanal Atımlı,317.51,619.0,1.3330437061477018e-05
4.34,Yanal Atımlı,63.73,461.0,0.0032700683640567822
4.34,Yanal Atımlı,283.88,681.24,5.096311023671926e-06
4.34,Yanal Atımlı,420.3,521.55,6.444312583976665e-06
4.34,Yanal Atımlı,326.89,370.0,4.276549587342581e-05
4.34,Yanal Atımlı,35.81,275.0,0.0021789218976473964
4.34,Yanal Atımlı,134.95,333.0,0.0017666723484885364
4.34,Yanal Atımlı,254.72,652.2,2.7879478498171375e-05
4.34,Yanal Atımlı,191.52,505.0,0.00011522048503859892
4.34,Yanal Atımlı,170.76,432.0,7.608436752007603e-05
4.34,Yanal Atımlı,196.24,267.92,0.00025781464236377267
4.34,Yanal Atımlı,184.6,580.0,0.0003873411370864835
4.34,Yanal Atımlı,346.14,477.0,2.640746780931485e-05
4.34,Yanal Atımlı,161.44,258.1,0.0005537874701750212
4.34,Yanal Atımlı,384.46,625.0,7.835023555803774e-06
4.34,Yanal Atımlı,264.15,396.06,3.8117483902403636e-05
4.34,Yanal Atımlı,247.99,576.04,4.4421476686058065e-05
4.34,Yanal Atımlı,119.09,668.72,0.0003606361281004026
4.34,Yanal Atımlı,302.52,611.0,2.6509867046252795e-05
4.34,Yanal Atımlı,196.18,372.0,7.892182721212174e-05
4.34,Yanal Atımlı,105.93,617.51,0.00019130721315120346
4.34,Yanal Atımlı,371.92,238.0,4.1311501008920025e-05
4.34,Yanal Atımlı,82.28,489.0,0.0010559934058931239
4.34,Yanal Atımlı,71.67,420.48,0.001327366468371188
4.34,Yanal Atımlı,164.5,393.26,0.00030716750667857107
4.34,Yanal Atımlı,184.56,244.74,0.0002527474763889246
4.34,Yanal Atımlı,214.67,679.0,3.619823661810061e-05
4.34,Yanal Atımlı,271.62,386.0,3.293348186951996e-05
4.34,Yanal Atımlı,271.98,559.0,2.0348031042339207e-05
4.34,Yanal Atımlı,112.48,434.29,0.0003615543235158446
4.34,Yanal Atımlı,93.52,644.0,0.0003627958946264001
4.34,Yanal Atımlı,382.97,391.55,9.025407003011e-06
4.34,Yanal Atımlı,98.09,373.07,0.0014489353467666527
4.34,Yanal Atımlı,242.5,388.0,9.495380335284101e-05
4.34,Yanal Atımlı,161.18,623.0,0.00018820941814702048
4.34,Yanal Atımlı,318.14,655.67,1.4748092884505441e-05
4.34,Yanal Atımlı,154.19,344.72,0.0007156395407039845
4.34,Yanal Atımlı,132.85,396.33,0.0004524632174128854
4.34,Yanal Atımlı,147.61,257.0,0.0009489231608058105
4.34,Yanal Atımlı,147.21,273.32,0.000439650023729466
4.34,Yanal Atımlı,101.08,419.23,0.0006877931222420373
4.34,Yanal Atımlı,128.29,371.33,0.0009505350949690232
4.34,Yanal Atımlı,360.63,448.0,1.5423584285437674e-05
4.34,Yanal Atımlı,141.96,511.0,0.00011983339553246415
4.34,Yanal Atımlı,72.86,378.0,0.00044678503783628434
4.34,Yanal Atımlı,89.62,505.0,0.0020617797799980966
4.34,Yanal Atımlı,132.0,680.05,0.00010742194237054178
4.34,Yanal Atımlı,118.7,442.02,0.0004612666937847128
4.34,Yanal Atımlı,34.03,303.0,0.0019476925860693749
4.34,Yanal Atımlı,107.07,259.0,0.003399045257056461
4.34,Yanal Atımlı,99.07,370.36,0.0010628181091442692
4.34,Yanal Atımlı,177.81,365.0,0.00014444531661954294
4.34,Yanal Atımlı,291.27,308.0,0.0002759494038272958
4.34,Yanal Atımlı,61.43,522.0,0.0033976810237632154
4.34,Yanal Atımlı,420.77,196.0,2.190634647448086e-05
4.34,Yanal Atımlı,212.91,698.72,0.00010188652570565943
4.34,Yanal Atımlı,183.37,335.43,0.00013858781960562045
4.34,Yanal Atımlı,287.37,338.28,8.044095069913085e-05
4.34,Yanal Atımlı,84.47,355.87,0.001748486625186627
4.34,Yanal Atımlı,160.98,500.0,9.400911743230015e-05
4.34,Yanal Atımlı,240.6,244.0,0.00022733175996206514
4.34,Yanal Atımlı,107.55,297.0,0.0023511173566997568
4.34,Yanal Atımlı,102.5,292.23,0.002000830560825911
4.34,Yanal Atımlı,163.25,414.77,0.0002666197253783936
4.34,Yanal Atımlı,58.7,416.52,0.0005396966409633193
4.34,Yanal Atımlı,169.99,388.68,0.0001835406199942672
4.34,Yanal Atımlı,279.62,465.0,2.4044143746243074e-05
4.34,Yanal Atımlı,81.75,471.92,0.0005832280376059436
4.34,Yanal Atımlı,133.27,384.0,0.0018386544643074457
4.34,Yanal Atımlı,131.17,639.74,0.00018379774055939864
4.34,Yanal Atımlı,133.72,402.06,0.00043132918230836176
4.34,Yanal Atımlı,195.52,699.0,9.33793677092001e-05
4.34,Yanal Atımlı,432.03,560.63,2.117622591138468e-05
4.34,Yanal Atımlı,156.84,529.99,0.0007170964041851137
4.34,Yanal Atımlı,142.63,282.0,0.0004992953961821099
4.34,Yanal Atımlı,101.63,282.25,0.00087376110877087
4.34,Yanal Atımlı,146.99,371.97,0.0003167863590185032
4.34,Yanal Atımlı,197.91,355.87,6.836150757056196e-05
4.34,Yanal Atımlı,144.82,278.64,0.000352717990792772
4.34,Yanal Atımlı,212.08,420.96,9.79257072407445e-05
4.34,Yanal Atımlı,349.02,253.0,3.7482274112705595e-05
4.34,Yanal Atımlı,385.03,503.0,7.95393474011448e-06
4.34,Yanal Atımlı,283.0,643.8,2.1732158229913565e-05
4.34,Yanal Atımlı,199.69,541.0,0.00012187179253646022
4.34,Yanal Atımlı,81.94,485.0,0.001418295795959785
4.34,Yanal Atımlı,79.26,489.62,0.001758241298826919
4.34,Yanal Atımlı,121.9,313.0,0.0017086117865198812
4.34,Yanal Atımlı,127.84,377.62,0.00086774884868418
4.34,Yanal Atımlı,92.67,440.0,0.0027567261226752737
4.34,Yanal Atımlı,196.24,302.09,0.00014246333046271943
4.34,Yanal Atımlı,80.3,249.0,0.001210497251537173
4.34,Yanal Atımlı,42.69,360.05,0.0007860498501309698
4.34,Yanal Atımlı,277.5,356.0,3.747832034349992e-05
4.34,Yanal Atımlı,82.84,225.0,0.0024105604115329284
4.34,Yanal Atımlı,194.14,482.0,6.703819208913677e-05
4.34,Yanal Atımlı,127.42,455.51,0.0004378763961340917
4.34,Yanal Atımlı,161.44,229.32,0.0005750073234373281
4.34,Yanal Atımlı,195.19,393.0,0.00011840475642371804
4.34,Yanal Atımlı,132.62,468.52,0.0014389961196337709
4.34,Yanal Atımlı,64.26,351.22,0.0018567514647219025
4.34,Yanal Atımlı,151.33,586.0,0.0002536364962279088
4.34,Yanal Atımlı,27.45,332.0,0.03245628677754837
4.34,Yanal Atımlı,313.9,217.84,7.993869877562431e-05
4.34,Yanal Atımlı,99.97,383.09,0.00026443243092096324
4.34,Yanal Atımlı,240.55,396.0,0.00017299666615758815
4.34,Yanal Atımlı,114.92,428.08,0.0004317267050382337
4.34,Yanal Atımlı,135.75,277.66,0.0002746790505606498
4.34,Yanal Atımlı,70.17,373.46,0.0019952552107465275
4.34,Yanal Atımlı,90.98,393.0,0.0005015855725322351
4.34,Yanal Atımlı,173.22,374.5,0.00027244770706651215
4.34,Yanal Atımlı,110.76,405.0,0.0005936952785948108
4.34,Yanal Atımlı,156.36,342.64,0.0004777594194000679
4.34,Yanal Atımlı,143.82,268.81,0.0005575918142773978
4.34,Yanal Atımlı,371.33,360.27,2.2266858947098936e-05
4.34,Yanal Atımlı,104.07,383.69,0.0008516050504165943
4.34,Yanal Atımlı,402.94,242.0,2.2484765729044185e-05
4.34,Yanal Atımlı,57.31,660.0,0.001731900451627593
4.34,Yanal Atımlı,11.17,289.87,0.006281091127665065
3.58,Yanal Atımlı,46.51,361.0,0.0031572797622281146
3.58,Yanal Atımlı,21.2,499.0,0.015858978061286673
3.58,Yanal Atımlı,34.87,399.9,0.0047600086735363045
3.58,Yanal Atımlı,10.92,341.0,0.006582272690229638
3.58,Yanal Atımlı,48.98,356.0,0.0007488560887599499
3.58,Yanal Atımlı,97.73,370.0,0.0004410512566210531
3.58,Yanal Atımlı,48.92,392.7,0.0027698203486146065
3.58,Yanal Atımlı,43.19,396.06,0.0027707969529262174
3.58,Yanal Atımlı,116.2,372.0,0.0002481410308561847
3.58,Yanal Atımlı,70.82,388.0,0.0016906599193249009
3.58,Yanal Atımlı,82.33,389.87,0.00015891402388209795
3.58,Yanal Atımlı,16.15,417.99,0.003908809705753466
3.58,Yanal Atımlı,67.05,365.0,0.00022568117419510206
3.58,Yanal Atımlı,52.47,335.43,0.002298241271689502
3.58,Yanal Atımlı,60.75,338.28,0.0022420839653848517
3.58,Yanal Atımlı,73.38,500.0,0.00047375035769485176
3.58,Yanal Atımlı,5.7,244.0,0.018287534960115655
3.58,Yanal Atımlı,178.27,416.52,2.2362782181338708e-05
3.58,Yanal Atımlı,135.56,489.0,0.0003369767919922231
3.58,Yanal Atımlı,64.43,388.68,0.00041084981725321483
3.58,Yanal Atımlı,54.5,465.0,0.0033283450991279406
3.58,Yanal Atımlı,31.36,360.0,0.004841868737686189
3.58,Yanal Atımlı,36.38,355.87,0.0021184843064355327
3.58,Yanal Atımlı,31.37,360.0,0.007149477444326948
3.58,Yanal Atımlı,99.67,278.64,0.0005667308501548332
3.58,Yanal Atımlı,65.69,420.96,0.0003159645085608509
3.58,Yanal Atımlı,113.95,253.0,0.0004077005975929518
3.58,Yanal Atımlı,116.07,439.0,0.0004900139265945102
3.58,Yanal Atımlı,70.4,302.09,0.0003898569657852736
3.58,Yanal Atımlı,48.44,393.0,0.0008723662387966938
3.58,Yanal Atımlı,85.72,374.5,0.0015851357795716333
3.58,Yanal Atımlı,123.48,405.0,0.00032787647691363895
5.2,Normal Eğim Atımlı,13.25,412.68,0.10028624996865972
4.6,Normal Eğim Atımlı,2.57,448.77,0.16766922187226252
4.1,Normal Eğim Atımlı,11.96,448.77,0.10473735220700826
4.3,Normal Eğim Atımlı,13.59,448.77,0.24213975574805965
4.3,Normal Eğim Atımlı,10.13,448.77,0.20780672642003795
3.9,Normal Eğim Atımlı,11.95,256.0,0.05626168240611455
3.9,Normal Eğim Atımlı,9.97,256.0,0.15098345315858291
4.3,Normal Eğim Atımlı,0.22,549.0,0.5115657890094782
4.0,Normal Eğim Atımlı,1.97,549.0,0.19633196587375298
5.19,Yanal Atımlı,12.24,724.89,0.15756949794217026
5.19,Yanal Atımlı,5.85,617.78,0.14795375206475198
5.19,Yanal Atımlı,13.8,360.45,0.09447963948779493
5.19,Yanal Atımlı,39.21,336.07,0.05818201310044626
5.19,Yanal Atımlı,18.39,329.0,0.12796931637087422
4.92,Normal Oblik Atımlı,143.27,375.0,0.004201654973623193
4.92,Normal Oblik Atımlı,16.48,760.0,0.19185073144267473
4.92,Normal Oblik Atımlı,76.9,567.81,0.0201946669019942
4.92,Normal Oblik Atımlı,210.02,347.0,0.0007734937725780344
4.92,Normal Oblik Atımlı,10.98,724.89,0.1826193439361778
4.92,Normal Oblik Atımlı,14.94,360.45,0.05062781786657312
4.92,Normal Oblik Atımlı,12.13,361.0,0.18754118933791716
4.92,Normal Oblik Atımlı,198.89,288.06,0.0013294801044488106
4.92,Normal Oblik Atımlı,138.96,265.59,0.002134464179147097
4.92,Normal Oblik Atımlı,91.83,511.0,0.013258903101716908
4.92,Normal Oblik Atımlı,68.59,399.9,0.018898164792864332
4.92,Normal Oblik Atımlı,62.96,315.21,0.01264408325223371
4.92,Normal Oblik Atımlı,62.82,341.0,0.010745792174524186
4.92,Normal Oblik Atımlı,71.27,796.0,0.0078446471417656
4.92,Normal Oblik Atımlı,91.25,356.0,0.008836663433919083
4.92,Normal Oblik Atımlı,62.26,524.0,0.008383083294465006
4.92,Normal Oblik Atımlı,73.36,257.03,0.03341078128913555
4.92,Normal Oblik Atımlı,38.05,357.64,0.033496411556645886
4.92,Normal Oblik Atımlı,27.11,619.0,0.1042777510238673
4.92,Normal Oblik Atımlı,131.45,210.25,0.004147285979175451
4.92,Normal Oblik Atımlı,51.34,376.91,0.015735961856286382
4.92,Normal Oblik Atımlı,49.77,370.0,0.01959481169349185
4.92,Normal Oblik Atımlı,132.72,231.23,0.012085027901979416
4.92,Normal Oblik Atımlı,313.18,275.0,0.00015952471436225799
4.92,Normal Oblik Atımlı,163.9,333.0,0.0038925986627493694
4.92,Normal Oblik Atımlı,72.04,646.0,0.06039458663718546
4.92,Normal Oblik Atımlı,63.27,652.2,0.01691692225188896
4.92,Normal Oblik Atımlı,175.65,505.0,0.0006332392015704728
4.92,Normal Oblik Atımlı,264.31,895.0,0.00024615037995932485
4.92,Normal Oblik Atımlı,166.56,927.0,0.0011298481745099073
4.92,Normal Oblik Atımlı,274.49,1464.0,0.00019046210754701312
4.92,Normal Oblik Atımlı,120.22,292.0,0.005331812485344504
4.92,Normal Oblik Atımlı,34.97,263.0,0.09334822213810931
4.92,Normal Oblik Atımlı,98.38,267.92,0.008941340492422425
4.92,Normal Oblik Atımlı,100.84,354.82,0.010402777259193816
6.6,Yanal Atımlı,104.28,376.92,0.021204816028018256
4.92,Normal Oblik Atımlı,104.44,392.7,0.00992175520331956
4.92,Normal Oblik Atımlı,355.41,580.0,0.00010688459254097384
4.92,Normal Oblik Atımlı,150.37,258.1,0.0024022631922942708
4.92,Normal Oblik Atımlı,101.0,625.0,0.008669166129156258
4.92,Normal Oblik Atımlı,46.96,396.06,0.02208786366876661
4.92,Normal Oblik Atımlı,47.66,576.04,0.021925564585793315
4.92,Normal Oblik Atımlı,190.59,668.72,0.0003587677962349603
4.92,Normal Oblik Atımlı,67.73,611.0,0.022070698822133587
4.92,Normal Oblik Atımlı,157.63,372.0,0.002682134684907991
4.92,Normal Oblik Atımlı,204.36,617.51,0.0008563599394123536
4.92,Normal Oblik Atımlı,124.25,276.25,0.01049030322084972
4.92,Normal Oblik Atımlı,119.04,202.85,0.015828736510586087
4.92,Normal Oblik Atımlı,119.49,196.25,0.02011645070185096
4.92,Normal Oblik Atımlı,119.96,210.51,0.007741239954726116
4.92,Normal Oblik Atımlı,73.77,805.0,0.013235197046189424
4.92,Normal Oblik Atımlı,76.83,238.0,0.037967241382171564
4.92,Normal Oblik Atımlı,107.5,335.43,0.004122818317378127
4.92,Normal Oblik Atımlı,165.44,393.26,0.000551375899126195
4.92,Normal Oblik Atımlı,132.83,244.74,0.0032460337134701794
4.92,Normal Oblik Atımlı,135.64,351.22,0.004032391926206386
4.92,Normal Oblik Atımlı,46.51,388.63,0.030487040243646152
4.92,Normal Oblik Atımlı,163.85,743.0,0.0007599461692015428
4.92,Normal Oblik Atımlı,200.36,679.0,0.00047485034672662926
4.92,Normal Oblik Atımlı,75.85,559.0,0.013557784913168473
4.92,Normal Oblik Atımlı,146.72,726.0,0.0011539574641522452
4.92,Normal Oblik Atımlı,46.19,351.68,0.040814629221548736
4.92,Normal Oblik Atımlı,53.09,333.7,0.06664184983109186
4.92,Normal Oblik Atımlı,48.98,328.09,0.0688808072846457
4.92,Normal Oblik Atımlı,94.89,362.39,0.008314530413146013
4.92,Normal Oblik Atımlı,94.08,335.43,0.005125729239786249
4.92,Normal Oblik Atımlı,83.6,667.13,0.008718693501006902
4.92,Normal Oblik Atımlı,62.02,381.71,0.0718730187067748
4.92,Normal Oblik Atımlı,32.02,632.54,0.08111609843118073
4.92,Normal Oblik Atımlı,28.79,845.41,0.05235827364373466
4.92,Normal Oblik Atımlı,15.26,382.44,0.2862547694907327
4.92,Normal Oblik Atımlı,27.54,311.18,0.08588252051158315
4.92,Normal Oblik Atımlı,36.86,292.12,0.11231401574642855
4.92,Normal Oblik Atımlı,94.86,388.0,0.007432748499624672
4.92,Normal Oblik Atımlı,298.92,760.0,0.0002443262310574941
4.92,Normal Oblik Atımlı,70.32,379.32,0.010823764022017663
4.92,Normal Oblik Atımlı,46.12,655.67,0.035537704882889806
4.92,Normal Oblik Atımlı,29.0,739.55,0.08194624195789964
4.92,Normal Oblik Atımlı,158.43,344.72,0.002100610048443892
4.92,Normal Oblik Atımlı,180.05,396.33,0.001274032537720713
4.92,Normal Oblik Atımlı,172.03,257.0,0.0017814631227147252
4.92,Normal Oblik Atımlı,25.48,360.32,0.30887897307328965
4.92,Normal Oblik Atımlı,159.13,273.32,0.0021696572551764253
4.92,Normal Oblik Atımlı,76.93,581.0,0.024572010445456025
4.92,Normal Oblik Atımlı,172.37,371.33,0.0034644175841733182
4.92,Normal Oblik Atımlı,243.46,511.0,0.0008258998548972206
4.92,Normal Oblik Atımlı,202.05,370.36,0.0016088549030879448
4.92,Normal Oblik Atımlı,16.46,682.03,0.0534883846492091
4.92,Normal Oblik Atımlı,123.35,365.0,0.002551736514600332
4.92,Normal Oblik Atımlı,503.88,308.0,0.00015699912594740776
4.92,Normal Oblik Atımlı,89.72,1188.0,0.005606865673056637
4.92,Normal Oblik Atımlı,39.79,298.71,0.040555577651308336
4.92,Normal Oblik Atımlı,125.77,196.0,0.006143053631678132
4.92,Normal Oblik Atımlı,64.98,503.0,0.02434647276960258
4.92,Normal Oblik Atımlı,85.32,698.72,0.010748502567378079
4.92,Normal Oblik Atımlı,79.9,387.12,0.019374183309698013
4.92,Normal Oblik Atımlı,107.46,342.5,0.011967264015331032
4.92,Normal Oblik Atımlı,110.98,335.43,0.012187973445308312
4.92,Normal Oblik Atımlı,35.65,338.28,0.07686963304962534
4.92,Normal Oblik Atımlı,236.21,355.87,0.0010204593711019613
4.92,Normal Oblik Atımlı,75.9,338.19,0.03753990389248353
4.92,Normal Oblik Atımlı,79.22,308.33,0.01823380159784843
4.92,Normal Oblik Atımlı,59.39,396.41,0.024066869387697688
4.92,Normal Oblik Atımlı,162.76,760.0,0.0018295689609984778
4.92,Normal Oblik Atımlı,10.21,380.64,0.16343960965457546
4.92,Normal Oblik Atımlı,235.54,956.0,0.00037796607866469973
4.92,Normal Oblik Atımlı,99.45,503.11,0.011759715456134037
4.92,Normal Oblik Atımlı,132.94,500.0,0.0018445655680735286
4.92,Normal Oblik Atımlı,53.26,244.0,0.04974226442422445
4.92,Normal Oblik Atımlı,227.83,382.19,0.0014835237497055314
4.92,Normal Oblik Atımlı,96.68,212.0,0.011233087821941124
4.92,Normal Oblik Atımlı,185.34,290.17,0.0012914632128838398
